Wall time,Step,Value
1741900515.7881641,6709248,1014.3499755859375
1741900558.6472332,6727680,1025.219970703125
1741900568.3549461,6731776,1029.97998046875
1741900578.111798,6735872,1034.97998046875
1741900597.3510702,6744064,1032.3499755859375
1741900611.805362,6750208,1023.25
1741900674.2639441,6776832,993.760009765625
1741900679.0663466,6778880,981.030029296875
1741900683.9763932,6780928,978.3400268554688
1741900712.7704303,6793216,987.6300048828125
1741900751.05361,6809600,1011.4299926757812
1741900780.0869005,6821888,984.4199829101562
1741900784.9457605,6823936,977.219970703125
1741900789.7242055,6825984,989.2899780273438
1741900809.0828605,6834176,987.1099853515625
1741900833.346532,6844416,989.0700073242188
1741900867.181359,6858752,961.72998046875
1741900905.41053,6875136,975.3699951171875
1741900924.6116586,6883328,985.280029296875
1741900943.8300142,6891520,984.510009765625
1741900953.44368,6895616,975.2100219726562
1741900982.542006,6907904,956.97998046875
1741900996.8473613,6914048,976.7000122070312
1741901006.4887292,6918144,989.3200073242188
1741901016.0888557,6922240,988.239990234375
1741901025.7092679,6926336,973.0800170898438
1741901040.171754,6932480,966.0399780273438
1741901064.3366737,6942720,967.7899780273438
1741901121.829626,6967296,962.1199951171875
1741901145.9077718,6977536,963.4099731445312
1741901170.2116277,6987776,951.9299926757812
1741901257.2590575,7024640,960.2899780273438
1741901276.5507135,7032832,974.3400268554688
1741901290.901838,7038976,968.8800048828125
1741901314.9712138,7049216,976.1900024414062
1741901344.3274112,7061504,985.8699951171875
1741901349.2691572,7063552,988.4000244140625
1741901369.0554721,7071744,977.3200073242188
1741901378.8034885,7075840,971.22998046875
1741901408.7312186,7088128,965.0599975585938
1741901413.7205987,7090176,968.780029296875
1741901443.447456,7102464,979.1099853515625
1741901482.0885148,7116800,1004.8099975585938
1741901515.7823703,7129088,1001.5499877929688
1741901531.1721864,7135232,1000.4099731445312
1741901562.4493325,7147520,1017.260009765625
1741901617.815997,7170048,1035.0799560546875
1741901627.9026825,7174144,1038.68994140625
1741901663.477508,7188480,1038.6300048828125
1741901679.6494052,7194624,1035.050048828125
1741901697.253574,7200768,1038.18994140625
1741901707.918247,7204864,1038.5
1741901733.7411728,7215104,1025.5999755859375
1741901816.3726277,7247872,1037.5999755859375
1741901825.9954538,7251968,1048.5400390625
1741901830.766804,7254016,1044.8699951171875
1741901849.9239287,7262208,1035.1099853515625
1741901854.6729052,7264256,1046.7099609375
1741901873.9684927,7272448,1055.77001953125
1741901883.63332,7276544,1064.949951171875
1741901912.5673866,7288832,1082.530029296875
1741901917.374453,7290880,1077.02001953125
1741901951.082754,7305216,1071.9100341796875
1741902008.8845775,7329792,1042.8199462890625
1741902032.896718,7340032,1049.800048828125
1741902047.3857098,7346176,1043.8699951171875
1741902091.099845,7364608,1010.9099731445312
1741902095.973904,7366656,1005.52001953125
1741902125.1050076,7378944,980.3699951171875
1741902129.9927652,7380992,985.77001953125
1741902199.4906788,7409664,998.030029296875
1741902218.653849,7417856,999.3699951171875
1741902228.3172317,7421952,1008.75
1741902237.8980682,7426048,1007.3599853515625
1741902252.2432299,7432192,1000.77001953125
1741902266.5177634,7438336,1000.47998046875
1741902309.400195,7456768,1029.0400390625
1741902337.7198815,7469056,1045.2099609375
1741902347.1780643,7473152,1040.4599609375
1741902399.3595352,7495680,1051.030029296875
1741902404.156355,7497728,1055.93994140625
1741902433.3683991,7510016,1051.6700439453125
1741902469.0710523,7524352,1021.6799926757812
1741902587.9822304,7573504,918.7100219726562
1741902602.537951,7579648,901.3300170898438
1741902617.0422645,7585792,867.469970703125
1741902626.7242951,7589888,858.1799926757812
1741902727.2354965,7632896,955.47998046875
1741902741.6688437,7639040,968.1300048828125
1741902760.7623482,7647232,992.8699951171875
1741902765.714796,7649280,986.3200073242188
1741902770.6865492,7651328,986.3200073242188
1741902800.1443236,7663616,1007.8099975585938
1741902814.8174415,7669760,992.9299926757812
1741902824.4299638,7673856,993.0800170898438
1741902867.561611,7692288,1009.3900146484375
1741902886.8351898,7700480,982.3900146484375
1741902901.4281106,7706624,977.1300048828125
1741902925.4795146,7716864,955.02001953125
1741902964.1829314,7733248,935.6400146484375
1741902983.3216503,7741440,938.5800170898438
1741902992.9794867,7745536,909.9199829101562
1741903002.5840304,7749632,914.3099975585938
1741903064.1219969,7776256,982.3699951171875
1741903073.6539297,7780352,979.0999755859375
1741903087.9503412,7786496,974.3800048828125
1741903145.1756148,7811072,1041.3299560546875
1741903164.169453,7819264,1056.5899658203125
1741903188.0531116,7829504,1069.5999755859375
1741903197.6042917,7833600,1081.5799560546875
1741903245.499573,7854080,1088.800048828125
1741903255.0741184,7858176,1085.52001953125
1741903264.6431005,7862272,1082.9000244140625
1741903326.919388,7888896,1075.780029296875
1741903355.494208,7901184,1066.52001953125
1741903403.4395556,7921664,997.4000244140625
1741903427.533607,7931904,969.8099975585938
1741903461.045735,7946240,940.2999877929688
1741903475.4417243,7952384,918.5700073242188
1741903484.9335709,7956480,923.8699951171875
1741903581.2959857,7997440,935.0800170898438
1741903586.1926956,7999488,934.0700073242188
1741903591.069131,8001536,939.1699829101562
1741903615.2713509,8011776,946.8300170898438
1741903625.0240226,8015872,967.7100219726562
1741903654.085863,8028160,993.5900268554688
1741903673.7699149,8036352,1009.8699951171875
1741903711.6601324,8052736,1041.9300537109375
1741903716.571557,8054784,1047.27001953125
1741903741.7953641,8065024,1064.719970703125
1741903746.5738547,8067072,1055.75
1741903765.3175447,8075264,1065.199951171875
1741903824.267651,8097792,1037.8800048828125
1741903853.5552096,8110080,1031.9100341796875
1741903882.0627387,8122368,1020.4299926757812
1741903896.682268,8128512,1035.68994140625
1741903949.2631862,8151040,1048.510009765625
1741903968.260555,8159232,1051.1500244140625
1741903987.8730884,8167424,1048.989990234375
1741903998.4350138,8171520,1043.97998046875
1741904022.3185372,8181760,1009.3200073242188
1741904042.5042813,8189952,1027.68994140625
1741904067.7456164,8200192,1035.1800537109375
1741904092.540392,8210432,1054.280029296875
1741904112.5367103,8218624,1063.8499755859375
1741904117.374517,8220672,1063.3299560546875
1741904127.2183347,8224768,1066.8399658203125
1741904170.5189526,8243200,1057.25
1741904175.2928915,8245248,1056.3299560546875
1741904229.7963588,8267776,1026.8199462890625
1741904239.4430895,8271872,1022.7100219726562
1741904244.1402354,8273920,1029.6800537109375
1741904278.385263,8288256,1042.5699462890625
1741904288.395777,8292352,1043.8499755859375
1741904293.4863534,8294400,1034.5699462890625
1741904298.4460444,8296448,1037.5899658203125
1741904303.5132668,8298496,1042.760009765625
1741904323.3394358,8306688,1022.97998046875
1741904333.0719826,8310784,1018.1599731445312
1741904439.5964346,8355840,1030.56005859375
1741904475.1525939,8361984,1038.1400146484375
1741904800.0921028,8390656,1053.739990234375
1741904912.6424289,8400896,1064.0
1741904934.684609,8402944,1060.6199951171875
1741904982.3389633,8407040,1068.27001953125
1741905125.9654622,8423424,1052.3800048828125
1741905151.4138403,8433664,1048.760009765625
1741905187.4749353,8448000,1125.739990234375
1741905326.3143914,8505344,1121.1300048828125
1741905360.5070853,8519680,1177.469970703125
1741905413.5066235,8542208,1203.469970703125
1741905437.7644114,8552448,1193.510009765625
1741905481.4240153,8570880,1137.27001953125
1741905486.279636,8572928,1138.969970703125
1741905535.3439605,8593408,1171.0799560546875
1741905540.3381584,8595456,1172.18994140625
1741905545.041405,8597504,1179.1400146484375
1741905554.59624,8601600,1178.3299560546875
1741905564.253321,8605696,1194.3199462890625
1741905573.9725914,8609792,1198.18994140625
1741905578.7781844,8611840,1199.56005859375
1741905583.7214868,8613888,1199.3800048828125
1741905593.6444714,8617984,1195.1400146484375
1741905679.9727485,8654848,1146.0
1741905704.2788742,8665088,1144.52001953125
1741905728.9353943,8675328,1146.489990234375
1741905743.3522778,8681472,1140.1500244140625
1741905757.8541415,8687616,1159.5799560546875
1741905782.5940788,8697856,1131.4599609375
1741905836.8310595,8720384,1172.969970703125
1741905880.8326037,8738816,1160.8399658203125
1741905895.5753124,8744960,1147.68994140625
1741905900.4904087,8747008,1140.3900146484375
1741905944.5782657,8765440,1126.8399658203125
1741905973.76939,8777728,1107.280029296875
1741906047.2688613,8808448,997.8800048828125
1741906052.007397,8810496,1004.3200073242188
1741906081.4690394,8822784,999.3200073242188
1741906100.8079722,8830976,985.1500244140625
1741906114.8755455,8837120,977.530029296875
1741906143.5807114,8849408,984.8599853515625
1741906153.3101945,8853504,973.6300048828125
1741906198.9514444,8871936,997.969970703125
1741906219.3050077,8880128,1007.0399780273438
1741906250.0427675,8892416,1009.0499877929688
1741906274.6730242,8902656,1033.4000244140625
1741906305.2331064,8914944,1007.9299926757812
1741906325.2558858,8923136,1013.3200073242188
1741906349.6736088,8933376,1021.8599853515625
1741906382.980143,8947712,1026.1800537109375
1741906402.0110698,8955904,1036.31005859375
1741906444.9163928,8974336,1042.219970703125
1741906459.0936072,8980480,1070.260009765625
1741906516.1852925,9005056,1050.239990234375
1741906550.7263966,9019392,1075.72998046875
1741906565.4236937,9025536,1070.6199951171875
1741906575.46857,9029632,1071.6700439453125
1741906580.7298963,9031680,1070.72998046875
1741906600.794815,9039872,1073.780029296875
1741906606.0235379,9041920,1074.5699462890625
1741906611.2161868,9043968,1074.5999755859375
1741906670.2655728,9068544,1084.5999755859375
1741906700.317188,9080832,1080.780029296875
1741906705.6309617,9082880,1079.760009765625
1741906715.5897408,9086976,1064.22998046875
1741906739.7366679,9097216,1077.030029296875
1741906744.5586774,9099264,1069.2099609375
1741906759.7544467,9105408,1075.47998046875
1741906791.2896569,9117696,1073.469970703125
1741906812.4128206,9125888,1071.93994140625
1741906849.4058058,9140224,1076.06005859375
1741906900.0980132,9160704,1081.6199951171875
1741906930.9210014,9172992,1083.7099609375
1741906951.13097,9181184,1086.3299560546875
1741906965.9713285,9187328,1091.4599609375
1741907006.6595855,9203712,1093.93994140625
1741907016.921178,9207808,1093.4100341796875
1741907082.9390314,9234432,1106.9100341796875
1741907102.973442,9242624,1111.5999755859375
1741907108.132464,9244672,1111.199951171875
1741907204.6656516,9283584,1105.5999755859375
1741907209.7172406,9285632,1107.72998046875
1741907225.2152307,9291776,1101.6199951171875
1741907260.319531,9306112,1104.9599609375
1741907270.3537664,9310208,1102.4599609375
1741907312.055338,9326592,1113.4200439453125
1741907322.445618,9330688,1112.9000244140625
1741907327.4180586,9332736,1107.530029296875
1741907391.7590482,9359360,1113.0799560546875
1741907401.705402,9363456,1111.010009765625
1741907406.6717534,9365504,1111.1199951171875
1741907446.4014983,9381888,1132.530029296875
1741907451.3273723,9383936,1133.199951171875
1741907466.5637634,9390080,1141.97998046875
1741907476.4907186,9394176,1140.72998046875
1741907521.205799,9412608,1135.739990234375
1741907536.3777874,9418752,1132.25
1741907546.4223025,9422848,1137.1500244140625
1741907557.906791,9426944,1123.550048828125
1741907676.9831157,9451520,1126.4599609375
1741907760.642519,9486336,1110.3499755859375
1741907785.3175051,9496576,1111.7099609375
1741907837.0520165,9517056,1107.949951171875
1741907868.242817,9529344,1111.06005859375
1741907903.9972496,9543680,1104.93994140625
1741907935.5219252,9555968,1104.5
1741907946.314141,9560064,1103.719970703125
1741907966.951706,9568256,1087.68994140625
1741908003.1650066,9582592,1066.1600341796875
1741908008.3464594,9584640,1065.3699951171875
1741908013.5978172,9586688,1064.530029296875
1741908064.8443177,9607168,1060.6400146484375
1741908145.0546052,9639936,1059.68994140625
1741908170.1421928,9650176,1062.8599853515625
1741908195.5568748,9660416,1064.050048828125
1741908220.5945618,9670656,1073.3499755859375
1741908225.8027654,9672704,1071.9000244140625
1741908235.936308,9676800,1076.989990234375
1741908251.4284577,9682944,1066.1300048828125
1741908304.5285678,9703424,1089.510009765625
1741908325.5519407,9711616,1090.030029296875
1741908330.799608,9713664,1090.030029296875
1741908363.085078,9725952,1090.0
1741908384.1414406,9734144,1090.6400146484375
1741908389.1200233,9736192,1091.760009765625
1741908431.5231917,9752576,1096.0
1741908441.9664466,9756672,1094.8399658203125
1741908447.000614,9758720,1095.030029296875
1741908452.102272,9760768,1095.5899658203125
1741908462.4584274,9764864,1094.06005859375
1741908478.1579707,9771008,1097.4100341796875
1741908483.3321133,9773056,1097.719970703125
1741908488.510939,9775104,1098.6199951171875
1741908493.6835701,9777152,1097.8699951171875
1741908514.8695202,9785344,1097.4000244140625
1741908525.0583785,9789440,1098.0699462890625
1741908539.8159053,9795584,1107.9599609375
1741908544.8551562,9797632,1107.6400146484375
1741908549.8467958,9799680,1106.550048828125
1741908554.8774586,9801728,1106.9100341796875
1741908564.861142,9805824,1105.8399658203125
1741908580.0387077,9811968,1108.2099609375
1741908585.1234539,9814016,1108.8699951171875
1741908615.1811879,9826304,1107.8199462890625
1741908645.4567378,9838592,1107.1099853515625
1741908655.747149,9842688,1105.449951171875
1741908671.711818,9848832,1105.530029296875
1741908731.7652538,9873408,1100.6600341796875
1741908772.748718,9889792,1095.2900390625
1741908778.007616,9891840,1094.93994140625
1741908783.1851141,9893888,1094.719970703125
1741908813.85136,9906176,1092.5999755859375
1741908849.6518428,9920512,1089.75
1741908875.4275348,9930752,1083.7900390625
1741908911.5881443,9945088,1075.4200439453125
1741908931.799674,9953280,1076.0
1741908958.5092719,9963520,1074.3399658203125
1741908979.3761094,9971712,1074.550048828125
1741909011.6622772,9984000,1075.5999755859375
1741909022.4827108,9988096,1075.050048828125
1741909038.6013098,9994240,1078.72998046875
1741909054.3422751,10000384,1078.760009765625
