Wall time,Step,Value
1741900112.3350232,6537216,2387.110107421875
1741900146.0990396,6551552,2418.9599609375
1741900150.8453355,6553600,2429.110107421875
1741900184.0611064,6567936,2450.1201171875
1741900198.44678,6574080,2451.889892578125
1741900313.8865545,6623232,2389.830078125
1741900328.345926,6629376,2375.139892578125
1741900362.0076349,6643712,2336.81005859375
1741900376.4834201,6649856,2347.780029296875
1741900381.346261,6651904,2354.699951171875
1741900390.9884236,6656000,2315.429931640625
1741900395.8246508,6658048,2296.72998046875
1741900429.4529111,6672384,2337.300048828125
1741900439.04598,6676480,2357.1298828125
1741900491.9682562,6699008,2337.800048828125
1741900515.7881641,6709248,2413.360107421875
1741900558.6472332,6727680,2443.27001953125
1741900568.3549461,6731776,2460.909912109375
1741900578.111798,6735872,2472.6298828125
1741900597.3510702,6744064,2456.31005859375
1741900611.805362,6750208,2437.919921875
1741900674.2639441,6776832,2333.739990234375
1741900679.0663466,6778880,2302.719970703125
1741900683.9764757,6780928,2302.800048828125
1741900712.7704303,6793216,2349.699951171875
1741900751.05361,6809600,2408.6201171875
1741900780.0869005,6821888,2359.909912109375
1741900784.9457605,6823936,2347.93994140625
1741900789.7242055,6825984,2371.780029296875
1741900809.0828605,6834176,2362.919921875
1741900833.346532,6844416,2368.300048828125
1741900867.181359,6858752,2336.169921875
1741900905.41053,6875136,2387.429931640625
1741900924.6116586,6883328,2404.81005859375
1741900943.8300142,6891520,2407.47998046875
1741900953.44368,6895616,2398.679931640625
1741900982.542006,6907904,2347.409912109375
1741900996.8473613,6914048,2373.989990234375
1741901006.4887292,6918144,2400.639892578125
1741901016.0888557,6922240,2388.280029296875
1741901025.7092679,6926336,2358.840087890625
1741901040.171754,6932480,2341.929931640625
1741901064.3366737,6942720,2365.550048828125
1741901121.829626,6967296,2364.10009765625
1741901145.9077718,6977536,2350.820068359375
1741901170.2116277,6987776,2293.0400390625
1741901257.2590575,7024640,2345.27001953125
1741901276.5507135,7032832,2384.0400390625
1741901290.901838,7038976,2359.909912109375
1741901314.9712138,7049216,2376.4599609375
1741901344.3274112,7061504,2394.68994140625
1741901349.2691572,7063552,2394.14990234375
1741901369.0554721,7071744,2373.570068359375
1741901378.8034885,7075840,2383.3701171875
1741901408.7312186,7088128,2386.669921875
1741901413.7205987,7090176,2393.489990234375
1741901443.447456,7102464,2402.6298828125
1741901482.0885148,7116800,2455.929931640625
1741901515.7823703,7129088,2431.139892578125
1741901531.1721864,7135232,2424.179931640625
1741901562.4493325,7147520,2474.9599609375
1741901617.815997,7170048,2540.050048828125
1741901627.9026825,7174144,2558.030029296875
1741901663.477508,7188480,2576.06005859375
1741901679.6494052,7194624,2577.5400390625
1741901697.253574,7200768,2593.969970703125
1741901707.918247,7204864,2597.199951171875
1741901733.7411728,7215104,2592.429931640625
1741901816.3726277,7247872,2619.860107421875
1741901825.9954538,7251968,2642.06005859375
1741901830.766804,7254016,2635.14990234375
1741901849.9239287,7262208,2602.81005859375
1741901854.6729052,7264256,2621.469970703125
1741901873.9684927,7272448,2636.080078125
1741901883.63332,7276544,2649.659912109375
1741901912.5673866,7288832,2677.93994140625
1741901917.374453,7290880,2664.75
1741901951.082754,7305216,2659.6201171875
1741902008.8845775,7329792,2612.719970703125
1741902032.896718,7340032,2638.5
1741902047.3857098,7346176,2616.280029296875
1741902091.099845,7364608,2574.6298828125
1741902095.973904,7366656,2562.68994140625
1741902125.1050076,7378944,2516.159912109375
1741902129.9927652,7380992,2530.06005859375
1741902199.4906788,7409664,2567.77001953125
1741902218.653849,7417856,2587.090087890625
1741902228.3172317,7421952,2615.3701171875
1741902237.8980682,7426048,2618.929931640625
1741902252.2432299,7432192,2604.909912109375
1741902266.5177634,7438336,2613.360107421875
1741902309.400195,7456768,2680.39990234375
1741902337.7198815,7469056,2730.7900390625
1741902347.1780643,7473152,2719.919921875
1741902399.3595352,7495680,2707.739990234375
1741902404.157357,7497728,2719.760009765625
1741902433.3683991,7510016,2726.580078125
1741902469.0710523,7524352,2616.570068359375
1741902587.9822304,7573504,2329.860107421875
1741902602.537951,7579648,2286.81005859375
1741902617.0422645,7585792,2215.68994140625
1741902626.7242951,7589888,2192.860107421875
1741902727.2354965,7632896,2447.030029296875
1741902741.6688437,7639040,2499.10009765625
1741902760.7623482,7647232,2577.7900390625
1741902765.714796,7649280,2560.6201171875
1741902770.6880598,7651328,2560.6201171875
1741902800.1443236,7663616,2542.820068359375
1741902814.8174415,7669760,2500.429931640625
1741902824.4299638,7673856,2500.919921875
1741902867.561611,7692288,2534.919921875
1741902886.8351898,7700480,2460.18994140625
1741902901.4281106,7706624,2452.580078125
1741902925.4795146,7716864,2398.75
1741902964.1829314,7733248,2365.06005859375
1741902983.3217175,7741440,2378.14990234375
1741902992.9794867,7745536,2376.0400390625
1741903002.5840304,7749632,2387.300048828125
1741903064.1219969,7776256,2574.179931640625
1741903073.6539297,7780352,2572.72998046875
1741903087.9503412,7786496,2568.449951171875
1741903145.1756148,7811072,2730.969970703125
1741903164.169453,7819264,2775.820068359375
1741903188.0531116,7829504,2816.169921875
1741903197.6042917,7833600,2847.429931640625
1741903245.499573,7854080,2861.419921875
1741903255.0741184,7858176,2849.340087890625
1741903264.6431005,7862272,2841.419921875
1741903326.919388,7888896,2828.080078125
1741903355.494208,7901184,2789.02001953125
1741903403.4395556,7921664,2569.719970703125
1741903427.533607,7931904,2475.93994140625
1741903461.045735,7946240,2393.610107421875
1741903475.4417243,7952384,2341.10009765625
1741903484.9335709,7956480,2358.2900390625
1741903581.2959857,7997440,2413.81005859375
1741903586.1926956,7999488,2413.8701171875
1741903591.069131,8001536,2427.510009765625
1741903615.2713509,8011776,2482.780029296875
1741903625.0240226,8015872,2542.6298828125
1741903654.085863,8028160,2625.56005859375
1741903673.7699149,8036352,2669.760009765625
1741903711.6601324,8052736,2748.56005859375
1741903716.571557,8054784,2756.330078125
1741903741.7953641,8065024,2796.889892578125
1741903746.5748847,8067072,2773.949951171875
1741903765.3175447,8075264,2776.820068359375
1741903824.267651,8097792,2695.9599609375
1741903853.5552096,8110080,2680.510009765625
1741903882.0627387,8122368,2655.469970703125
1741903896.682268,8128512,2676.419921875
1741903949.2642033,8151040,2722.06005859375
1741903968.260555,8159232,2712.239990234375
1741903987.8730884,8167424,2703.429931640625
1741903998.4350138,8171520,2670.330078125
1741904022.3185372,8181760,2582.340087890625
1741904042.5042813,8189952,2622.4599609375
1741904067.7456164,8200192,2647.3798828125
1741904092.5413952,8210432,2676.330078125
1741904112.5377297,8218624,2693.22998046875
1741904117.374517,8220672,2693.18994140625
1741904127.2183347,8224768,2697.050048828125
1741904170.5189526,8243200,2694.5
1741904175.2928915,8245248,2694.610107421875
1741904229.7963588,8267776,2624.050048828125
1741904239.4430895,8271872,2633.070068359375
1741904244.1402354,8273920,2650.830078125
1741904278.385263,8288256,2708.8798828125
1741904288.395777,8292352,2701.77001953125
1741904293.4863534,8294400,2681.22998046875
1741904298.4460444,8296448,2681.139892578125
1741904303.5132668,8298496,2690.280029296875
1741904323.3394358,8306688,2656.169921875
1741904333.0719826,8310784,2647.2099609375
1741904439.5964346,8355840,2716.050048828125
1741904475.1525939,8361984,2742.070068359375
1741904800.0921028,8390656,2756.320068359375
1741904912.6434329,8400896,2798.10009765625
1741904934.684609,8402944,2801.2900390625
1741904982.3389633,8407040,2818.10009765625
1741905125.9654622,8423424,2776.669921875
1741905151.4138403,8433664,2772.2900390625
1741905187.4749353,8448000,2755.949951171875
1741905326.3143914,8505344,2746.72998046875
1741905360.5070853,8519680,2700.6298828125
1741905413.5066235,8542208,2737.02001953125
1741905437.7644114,8552448,2706.64990234375
1741905481.4240153,8570880,2731.280029296875
1741905486.279636,8572928,2731.06005859375
1741905535.3439605,8593408,2708.590087890625
1741905540.3381584,8595456,2715.610107421875
1741905545.041405,8597504,2733.010009765625
1741905554.59624,8601600,2733.10009765625
1741905564.253321,8605696,2735.070068359375
1741905573.9725914,8609792,2734.93994140625
1741905578.7781844,8611840,2730.639892578125
1741905583.7214868,8613888,2730.590087890625
1741905593.6454759,8617984,2730.800048828125
1741905679.9727485,8654848,2766.89990234375
1741905704.2788742,8665088,2782.429931640625
1741905728.9353943,8675328,2741.639892578125
1741905743.3522778,8681472,2748.949951171875
1741905757.8541415,8687616,2774.449951171875
1741905782.5940788,8697856,2791.4599609375
1741905836.8310595,8720384,2770.469970703125
1741905880.8326037,8738816,2745.610107421875
1741905895.5753124,8744960,2752.679931640625
1741905900.4904087,8747008,2753.030029296875
1741905944.5782657,8765440,2729.179931640625
1741905973.76939,8777728,2660.8701171875
1741906047.2688613,8808448,2633.260009765625
1741906052.007397,8810496,2650.5400390625
1741906081.4690394,8822784,2622.6298828125
1741906100.8079722,8830976,2590.06005859375
1741906114.8755455,8837120,2564.010009765625
1741906143.5807114,8849408,2587.760009765625
1741906153.3101945,8853504,2552.489990234375
1741906198.9514444,8871936,2592.929931640625
1741906219.3050077,8880128,2611.64990234375
1741906250.0427675,8892416,2612.43994140625
1741906274.6730242,8902656,2686.280029296875
1741906305.2331064,8914944,2629.530029296875
1741906325.2558858,8923136,2650.6298828125
1741906349.6736088,8933376,2690.919921875
1741906382.980143,8947712,2707.820068359375
1741906402.0110698,8955904,2742.5
1741906444.9163928,8974336,2792.330078125
1741906459.0936072,8980480,2832.1201171875
1741906516.1852925,9005056,2789.469970703125
1741906550.7274246,9019392,2843.3798828125
1741906565.4236937,9025536,2836.590087890625
1741906575.46857,9029632,2843.330078125
1741906580.7298963,9031680,2843.3798828125
1741906600.794815,9039872,2849.1201171875
1741906606.0235379,9041920,2849.14990234375
1741906611.2161868,9043968,2849.14990234375
1741906670.2655728,9068544,2887.320068359375
1741906700.317188,9080832,2862.860107421875
1741906705.6309617,9082880,2862.909912109375
1741906715.5897408,9086976,2863.68994140625
1741906739.7366679,9097216,2904.1201171875
1741906744.5586774,9099264,2884.090087890625
1741906759.7544467,9105408,2899.72998046875
1741906791.2896569,9117696,2910.68994140625
1741906812.4128206,9125888,2927.199951171875
1741906849.4058058,9140224,2934.199951171875
1741906900.0980132,9160704,2921.10009765625
1741906930.9210014,9172992,2927.929931640625
1741906951.13097,9181184,2933.0
1741906965.9713285,9187328,2949.31005859375
1741907006.6595855,9203712,2949.110107421875
1741907016.921178,9207808,2949.030029296875
1741907082.9390314,9234432,2970.590087890625
1741907102.973442,9242624,2977.280029296875
1741907108.132464,9244672,2977.300048828125
1741907204.6656516,9283584,2994.199951171875
1741907209.7172406,9285632,3001.199951171875
1741907225.2152307,9291776,2994.5400390625
1741907260.319531,9306112,2994.429931640625
1741907270.3537664,9310208,2994.669921875
1741907312.055338,9326592,2997.330078125
1741907322.445618,9330688,2997.360107421875
1741907327.4180586,9332736,2980.199951171875
1741907391.7590482,9359360,3002.969970703125
1741907401.705402,9363456,3003.070068359375
1741907406.6727815,9365504,3003.06005859375
1741907446.4014983,9381888,2964.85009765625
1741907451.3273723,9383936,2964.820068359375
1741907466.5637634,9390080,2964.31005859375
1741907476.4907186,9394176,2964.3798828125
1741907521.205799,9412608,2953.429931640625
1741907536.3777874,9418752,2946.5
1741907546.4233067,9422848,2946.260009765625
1741907557.906791,9426944,2939.77001953125
1741907676.9831157,9451520,2961.030029296875
1741907760.642519,9486336,3000.739990234375
1741907785.3175051,9496576,3007.47998046875
1741907837.0520165,9517056,3028.43994140625
1741907868.242817,9529344,3035.389892578125
1741907903.9972496,9543680,3019.429931640625
1741907935.5219252,9555968,3015.3798828125
1741907946.314141,9560064,3015.429931640625
1741907966.951706,9568256,2953.510009765625
1741908003.1650066,9582592,2897.360107421875
1741908008.3464594,9584640,2897.389892578125
1741908013.5978172,9586688,2893.050048828125
1741908064.8443177,9607168,2881.14990234375
1741908145.0546052,9639936,2882.1298828125
1741908170.1421928,9650176,2905.2900390625
1741908195.5568748,9660416,2909.360107421875
1741908220.5945618,9670656,2932.7900390625
1741908225.8027654,9672704,2932.860107421875
1741908235.936308,9676800,2957.2900390625
1741908251.4284577,9682944,2929.25
1741908304.5285678,9703424,3002.010009765625
1741908325.5519407,9711616,3001.8798828125
1741908330.799608,9713664,3001.93994140625
1741908363.085078,9725952,3001.949951171875
1741908384.1414406,9734144,3004.56005859375
1741908389.1200233,9736192,3004.5
1741908431.5231917,9752576,3011.239990234375
1741908441.9664466,9756672,3007.0400390625
1741908447.000614,9758720,3007.030029296875
1741908452.102272,9760768,3007.06005859375
1741908462.4594738,9764864,3007.090087890625
1741908478.1579707,9771008,3020.8701171875
1741908483.3321133,9773056,3020.7900390625
1741908488.510939,9775104,3020.739990234375
1741908493.6835701,9777152,3020.840087890625
1741908514.8695202,9785344,3020.989990234375
1741908525.0583785,9789440,3021.02001953125
1741908539.8159053,9795584,3049.169921875
1741908544.8551562,9797632,3049.18994140625
1741908549.8467958,9799680,3049.18994140625
1741908554.8774586,9801728,3049.169921875
1741908564.861142,9805824,3049.22998046875
1741908580.0387077,9811968,3049.239990234375
1741908585.1234539,9814016,3049.2099609375
1741908615.1811879,9826304,3049.14990234375
1741908645.4567378,9838592,3049.489990234375
1741908655.747149,9842688,3049.639892578125
1741908671.711818,9848832,3053.989990234375
1741908731.7652538,9873408,3046.35009765625
1741908772.748718,9889792,3032.85009765625
1741908778.007616,9891840,3032.860107421875
1741908783.1851141,9893888,3032.929931640625
1741908813.85136,9906176,3032.949951171875
1741908849.6518428,9920512,3039.89990234375
1741908875.4275348,9930752,3026.419921875
1741908911.5881443,9945088,3000.72998046875
1741908931.799674,9953280,3000.570068359375
1741908958.5092719,9963520,3000.530029296875
1741908974.1987484,9969664,3000.530029296875
